月份,贸易伙伴,出口量kg,金额,币种,来源文件
202507,摩洛哥,578,265579,USD,customs-85177950-2025-breakdown-usd.csv
202507,文莱,9,3507,USD,customs-85177950-2025-breakdown-usd.csv
202507,斐济,0,4392,USD,customs-85177950-2025-breakdown-usd.csv
202507,斯洛伐克,23,50498,USD,customs-85177950-2025-breakdown-usd.csv
202507,斯洛文尼亚,80,70484,USD,customs-85177950-2025-breakdown-usd.csv
202507,斯里兰卡,244,67973,USD,customs-85177950-2025-breakdown-usd.csv
202507,新加坡,12402,12205395,USD,customs-85177950-2025-breakdown-usd.csv
202507,新喀里多尼亚,0,36,USD,customs-85177950-2025-breakdown-usd.csv
202507,新西兰,61,41109,USD,customs-85177950-2025-breakdown-usd.csv
202507,日本,3119,2953957,USD,customs-85177950-2025-breakdown-usd.csv
202507,智利,196,468103,USD,customs-85177950-2025-breakdown-usd.csv
202507,柬埔寨,151,28073,USD,customs-85177950-2025-breakdown-usd.csv
202507,格林纳达,0,1149,USD,customs-85177950-2025-breakdown-usd.csv
202507,格鲁吉亚,88,22543,USD,customs-85177950-2025-breakdown-usd.csv
202507,比利时,1311,638044,USD,customs-85177950-2025-breakdown-usd.csv
202507,毛里塔尼亚,149,2513,USD,customs-85177950-2025-breakdown-usd.csv
202507,毛里求斯,32,22738,USD,customs-85177950-2025-breakdown-usd.csv
202507,沙特阿拉伯,1126,525892,USD,customs-85177950-2025-breakdown-usd.csv
202507,法国,1291,682442,USD,customs-85177950-2025-breakdown-usd.csv
202507,法属波利尼西亚,2,360,USD,customs-85177950-2025-breakdown-usd.csv
202507,波兰,1368,666042,USD,customs-85177950-2025-breakdown-usd.csv
202507,波多黎各,1,755,USD,customs-85177950-2025-breakdown-usd.csv
202507,波斯尼亚和黑塞哥维那,6,2801,USD,customs-85177950-2025-breakdown-usd.csv
202507,泰国,15740,31509168,USD,customs-85177950-2025-breakdown-usd.csv
202507,津巴布韦,10,36114,USD,customs-85177950-2025-breakdown-usd.csv
202507,洪都拉斯,24,5798,USD,customs-85177950-2025-breakdown-usd.csv
202507,澳大利亚,2495,1236788,USD,customs-85177950-2025-breakdown-usd.csv
202507,爱尔兰,3301,6429560,USD,customs-85177950-2025-breakdown-usd.csv
202507,爱沙尼亚,2,7204,USD,customs-85177950-2025-breakdown-usd.csv
202507,特立尼达和多巴哥,0,626,USD,customs-85177950-2025-breakdown-usd.csv
202507,"玻利维亚
",18,4064,USD,customs-85177950-2025-breakdown-usd.csv
202507,瑞典,3434,1142345,USD,customs-85177950-2025-breakdown-usd.csv
202507,瑞士,575,600066,USD,customs-85177950-2025-breakdown-usd.csv
202507,瓦努阿图,0,587,USD,customs-85177950-2025-breakdown-usd.csv
202507,留尼汪,6,4719,USD,customs-85177950-2025-breakdown-usd.csv
202507,白俄罗斯,45,13240,USD,customs-85177950-2025-breakdown-usd.csv
202507,百慕大,2,1347,USD,customs-85177950-2025-breakdown-usd.csv
202507,科威特,11,10500,USD,customs-85177950-2025-breakdown-usd.csv
202507,科摩罗,2,122,USD,customs-85177950-2025-breakdown-usd.csv
202507,科特迪瓦,2,1336,USD,customs-85177950-2025-breakdown-usd.csv
202507,秘鲁,108,48925,USD,customs-85177950-2025-breakdown-usd.csv
202507,突尼斯,13,3225,USD,customs-85177950-2025-breakdown-usd.csv
202507,立陶宛,179,15663,USD,customs-85177950-2025-breakdown-usd.csv
202507,索马里,53,14695,USD,customs-85177950-2025-breakdown-usd.csv
202507,约旦,96,10705,USD,customs-85177950-2025-breakdown-usd.csv
202507,纳米比亚,1,263,USD,customs-85177950-2025-breakdown-usd.csv
202507,缅甸,266,49134,USD,customs-85177950-2025-breakdown-usd.csv
202507,罗马尼亚,138,304224,USD,customs-85177950-2025-breakdown-usd.csv
202507,美国,24684,32010133,USD,customs-85177950-2025-breakdown-usd.csv
202507,老挝,8,82045,USD,customs-85177950-2025-breakdown-usd.csv
202507,肯尼亚,312,44985,USD,customs-85177950-2025-breakdown-usd.csv
202507,芬兰,329,202281,USD,customs-85177950-2025-breakdown-usd.csv
202507,苏丹,2,9006,USD,customs-85177950-2025-breakdown-usd.csv
202507,英国,5334,2942122,USD,customs-85177950-2025-breakdown-usd.csv
202507,英属维尔京群岛,3,544,USD,customs-85177950-2025-breakdown-usd.csv
202507,荷兰,9061,6756674,USD,customs-85177950-2025-breakdown-usd.csv
202507,莫桑比克,190,48278,USD,customs-85177950-2025-breakdown-usd.csv
202507,莱索托,2,2091,USD,customs-85177950-2025-breakdown-usd.csv
202507,菲律宾,544,1601846,USD,customs-85177950-2025-breakdown-usd.csv
202507,萨尔瓦多,4,1626,USD,customs-85177950-2025-breakdown-usd.csv
202507,萨摩亚,5,933,USD,customs-85177950-2025-breakdown-usd.csv
202507,葡萄牙,17,27831,USD,customs-85177950-2025-breakdown-usd.csv
202507,蒙古,4,5858,USD,customs-85177950-2025-breakdown-usd.csv
202507,西班牙,417,125310,USD,customs-85177950-2025-breakdown-usd.csv
202507,贝宁,19,4580,USD,customs-85177950-2025-breakdown-usd.csv
202507,赞比亚,459,43547,USD,customs-85177950-2025-breakdown-usd.csv
202507,越南,7407,2569312,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿塞拜疆,73,50293,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿富汗,168,44030,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿尔及利亚,535,306012,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿尔巴尼亚,24,12139,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿曼,64,82641,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿根廷,237,151459,USD,customs-85177950-2025-breakdown-usd.csv
202507,阿联酋,6242,1929808,USD,customs-85177950-2025-breakdown-usd.csv
202507,韩国,3983,2547891,USD,customs-85177950-2025-breakdown-usd.csv
202507,马尔代夫,158,7711,USD,customs-85177950-2025-breakdown-usd.csv
202507,马拉维,22,8292,USD,customs-85177950-2025-breakdown-usd.csv
202507,马来西亚,69259,154364931,USD,customs-85177950-2025-breakdown-usd.csv
202507,马约特,2,965,USD,customs-85177950-2025-breakdown-usd.csv
202507,马达加斯加,9,2143,USD,customs-85177950-2025-breakdown-usd.csv
202507,马里,5,1300,USD,customs-85177950-2025-breakdown-usd.csv
202507,黎巴嫩,665,175486,USD,customs-85177950-2025-breakdown-usd.csv
202507,黑山,0,56,USD,customs-85177950-2025-breakdown-usd.csv
202508,不丹,2,513,USD,customs-85177950-2025-breakdown-usd.csv
202508,中国台湾,30704,38718762,USD,customs-85177950-2025-breakdown-usd.csv
202508,中国澳门,115,92515,USD,customs-85177950-2025-breakdown-usd.csv
202508,中国香港,15280,24536425,USD,customs-85177950-2025-breakdown-usd.csv
202508,中非,2,677,USD,customs-85177950-2025-breakdown-usd.csv
202508,丹麦,627,407472,USD,customs-85177950-2025-breakdown-usd.csv
202508,乌克兰,207,313006,USD,customs-85177950-2025-breakdown-usd.csv
202508,乌兹别克斯坦,230,97646,USD,customs-85177950-2025-breakdown-usd.csv
202508,乌干达,91,32467,USD,customs-85177950-2025-breakdown-usd.csv
202508,乌拉圭,10,4707,USD,customs-85177950-2025-breakdown-usd.csv
202508,乍得,9,2905,USD,customs-85177950-2025-breakdown-usd.csv
202508,也门,1,429,USD,customs-85177950-2025-breakdown-usd.csv
202508,亚美尼亚,15,4297,USD,customs-85177950-2025-breakdown-usd.csv
202508,以色列,1491,1027126,USD,customs-85177950-2025-breakdown-usd.csv
202508,伊拉克,2250,497293,USD,customs-85177950-2025-breakdown-usd.csv
202508,伊朗,918,18417,USD,customs-85177950-2025-breakdown-usd.csv
202508,俄罗斯,14693,6368552,USD,customs-85177950-2025-breakdown-usd.csv
202508,保加利亚,61,16276,USD,customs-85177950-2025-breakdown-usd.csv
202508,克罗地亚,1,552,USD,customs-85177950-2025-breakdown-usd.csv
202508,"关岛
",5,1512,USD,customs-85177950-2025-breakdown-usd.csv
202508,冈比亚,2,1142,USD,customs-85177950-2025-breakdown-usd.csv
202508,冰岛,304,950516,USD,customs-85177950-2025-breakdown-usd.csv
202508,几内亚,12,13816,USD,customs-85177950-2025-breakdown-usd.csv
202508,列支敦士登,1,309,USD,customs-85177950-2025-breakdown-usd.csv
202508,刚果共和国,60,35626,USD,customs-85177950-2025-breakdown-usd.csv
202508,刚果民主共和国,103,37512,USD,customs-85177950-2025-breakdown-usd.csv
202508,利比亚,3,1370,USD,customs-85177950-2025-breakdown-usd.csv
202508,利比里亚,1,2742,USD,customs-85177950-2025-breakdown-usd.csv
202508,加拿大,1963,1852495,USD,customs-85177950-2025-breakdown-usd.csv
202508,加纳,1217,60228,USD,customs-85177950-2025-breakdown-usd.csv
202508,匈牙利,1942,2350213,USD,customs-85177950-2025-breakdown-usd.csv
202508,北马其顿,19,4241,USD,customs-85177950-2025-breakdown-usd.csv
202508,"北马里亚纳群岛
",0,24,USD,customs-85177950-2025-breakdown-usd.csv
202508,南非,1259,403641,USD,customs-85177950-2025-breakdown-usd.csv
202508,博茨瓦纳,21,7396,USD,customs-85177950-2025-breakdown-usd.csv
202508,卡塔尔,173,14730,USD,customs-85177950-2025-breakdown-usd.csv
202508,卢森堡,13,5934,USD,customs-85177950-2025-breakdown-usd.csv
202508,印度,10072,2733534,USD,customs-85177950-2025-breakdown-usd.csv
202508,印度尼西亚,3521,2304966,USD,customs-85177950-2025-breakdown-usd.csv
202508,危地马拉,0,975,USD,customs-85177950-2025-breakdown-usd.csv
202508,厄瓜多尔,79,29131,USD,customs-85177950-2025-breakdown-usd.csv
202508,厄立特里亚,1,1320,USD,customs-85177950-2025-breakdown-usd.csv
202508,吉尔吉斯斯坦,129,70218,USD,customs-85177950-2025-breakdown-usd.csv
202508,哈萨克斯坦,417,404758,USD,customs-85177950-2025-breakdown-usd.csv
202508,哥伦比亚,633,364361,USD,customs-85177950-2025-breakdown-usd.csv
202508,哥斯达黎加,2,9842,USD,customs-85177950-2025-breakdown-usd.csv
202508,喀麦隆,0,360,USD,customs-85177950-2025-breakdown-usd.csv
202508,土库曼斯坦,1,246,USD,customs-85177950-2025-breakdown-usd.csv
202508,土耳其,2331,664039,USD,customs-85177950-2025-breakdown-usd.csv
202508,圭亚那,4,1991,USD,customs-85177950-2025-breakdown-usd.csv
202508,坦桑尼亚,1063,136833,USD,customs-85177950-2025-breakdown-usd.csv
202508,埃及,188,472631,USD,customs-85177950-2025-breakdown-usd.csv
202508,埃塞俄比亚,229,88430,USD,customs-85177950-2025-breakdown-usd.csv
202508,塔吉克斯坦,0,2142,USD,customs-85177950-2025-breakdown-usd.csv
202508,塞内加尔,548,23097,USD,customs-85177950-2025-breakdown-usd.csv
202508,塞尔维亚,17,11861,USD,customs-85177950-2025-breakdown-usd.csv
202508,塞浦路斯,6,9544,USD,customs-85177950-2025-breakdown-usd.csv
202508,塞舌尔,1,724,USD,customs-85177950-2025-breakdown-usd.csv
202508,墨西哥,7016,19528977,USD,customs-85177950-2025-breakdown-usd.csv
202508,"多米尼加
",46,50794,USD,customs-85177950-2025-breakdown-usd.csv
202508,奥地利,160,99423,USD,customs-85177950-2025-breakdown-usd.csv
202508,委内瑞拉,33,3255,USD,customs-85177950-2025-breakdown-usd.csv
202508,孟加拉国,1472,174837,USD,customs-85177950-2025-breakdown-usd.csv
202508,安哥拉,19,5525,USD,customs-85177950-2025-breakdown-usd.csv
202508,尼加拉瓜,39,12409,USD,customs-85177950-2025-breakdown-usd.csv
202508,尼日利亚,1579,274244,USD,customs-85177950-2025-breakdown-usd.csv
202508,尼泊尔,166,51080,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴哈马,5,6244,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴基斯坦,1216,567563,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴巴多斯,4,848,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴布亚新几内亚,10,3714,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴拉圭,4,4896,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴拿马,1116,645911,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴林,8,3216,USD,customs-85177950-2025-breakdown-usd.csv
202508,巴西,6217,2556192,USD,customs-85177950-2025-breakdown-usd.csv
202508,布基纳法索,9,27127,USD,customs-85177950-2025-breakdown-usd.csv
202508,希腊,32,5740,USD,customs-85177950-2025-breakdown-usd.csv
202508,德国,7650,7213521,USD,customs-85177950-2025-breakdown-usd.csv
202508,意大利,426,238505,USD,customs-85177950-2025-breakdown-usd.csv
202508,拉脱维亚,655,330911,USD,customs-85177950-2025-breakdown-usd.csv
202508,挪威,1425,2475902,USD,customs-85177950-2025-breakdown-usd.csv
202508,捷克,1562,510731,USD,customs-85177950-2025-breakdown-usd.csv
202508,摩尔多瓦,23,23278,USD,customs-85177950-2025-breakdown-usd.csv
202508,摩洛哥,91,51172,USD,customs-85177950-2025-breakdown-usd.csv
202508,文莱,0,15,USD,customs-85177950-2025-breakdown-usd.csv
202508,斐济,0,1046,USD,customs-85177950-2025-breakdown-usd.csv
202508,斯威士兰,0,772,USD,customs-85177950-2025-breakdown-usd.csv
202508,斯洛伐克,37,40362,USD,customs-85177950-2025-breakdown-usd.csv
202508,斯洛文尼亚,101,69294,USD,customs-85177950-2025-breakdown-usd.csv
202508,斯里兰卡,178,128465,USD,customs-85177950-2025-breakdown-usd.csv
202508,新加坡,8061,10574461,USD,customs-85177950-2025-breakdown-usd.csv
202508,新西兰,140,104208,USD,customs-85177950-2025-breakdown-usd.csv
202508,日本,3558,3531145,USD,customs-85177950-2025-breakdown-usd.csv
202508,智利,458,329371,USD,customs-85177950-2025-breakdown-usd.csv
202508,柬埔寨,55,64194,USD,customs-85177950-2025-breakdown-usd.csv
202508,格鲁吉亚,22,23126,USD,customs-85177950-2025-breakdown-usd.csv
202508,比利时,1192,465565,USD,customs-85177950-2025-breakdown-usd.csv
202508,毛里塔尼亚,3,1051,USD,customs-85177950-2025-breakdown-usd.csv
202508,毛里求斯,11,22276,USD,customs-85177950-2025-breakdown-usd.csv
202508,沙特阿拉伯,998,469394,USD,customs-85177950-2025-breakdown-usd.csv
202508,法国,884,455678,USD,customs-85177950-2025-breakdown-usd.csv
202508,法属圭亚那,3,590,USD,customs-85177950-2025-breakdown-usd.csv
202508,法属波利尼西亚,0,68,USD,customs-85177950-2025-breakdown-usd.csv
202508,波兰,1759,683804,USD,customs-85177950-2025-breakdown-usd.csv
202508,波多黎各,1,755,USD,customs-85177950-2025-breakdown-usd.csv
202508,波斯尼亚和黑塞哥维那,5,2301,USD,customs-85177950-2025-breakdown-usd.csv
202508,泰国,14368,25061263,USD,customs-85177950-2025-breakdown-usd.csv
202508,津巴布韦,13,14240,USD,customs-85177950-2025-breakdown-usd.csv
202508,洪都拉斯,33,5269,USD,customs-85177950-2025-breakdown-usd.csv
202508,澳大利亚,1469,1125195,USD,customs-85177950-2025-breakdown-usd.csv
202508,爱尔兰,1631,2262901,USD,customs-85177950-2025-breakdown-usd.csv
202508,爱沙尼亚,2,1597,USD,customs-85177950-2025-breakdown-usd.csv
202508,牙买加,4,1277,USD,customs-85177950-2025-breakdown-usd.csv
202508,特立尼达和多巴哥,0,454,USD,customs-85177950-2025-breakdown-usd.csv
202508,"玻利维亚
",9,4165,USD,customs-85177950-2025-breakdown-usd.csv
202508,瑞典,3646,1140020,USD,customs-85177950-2025-breakdown-usd.csv
202508,瑞士,271,221303,USD,customs-85177950-2025-breakdown-usd.csv
202508,瓜德罗普,9,2266,USD,customs-85177950-2025-breakdown-usd.csv
202508,瓦努阿图,5,3374,USD,customs-85177950-2025-breakdown-usd.csv
202508,留尼汪,7,16508,USD,customs-85177950-2025-breakdown-usd.csv
202508,白俄罗斯,16,17909,USD,customs-85177950-2025-breakdown-usd.csv
202508,百慕大,0,736,USD,customs-85177950-2025-breakdown-usd.csv
202508,科威特,5,6847,USD,customs-85177950-2025-breakdown-usd.csv
202508,科摩罗,0,33,USD,customs-85177950-2025-breakdown-usd.csv
202508,科特迪瓦,17,46857,USD,customs-85177950-2025-breakdown-usd.csv
202508,秘鲁,93,120137,USD,customs-85177950-2025-breakdown-usd.csv
202508,突尼斯,14,2765,USD,customs-85177950-2025-breakdown-usd.csv
202508,立陶宛,128,21365,USD,customs-85177950-2025-breakdown-usd.csv
202508,约旦,5,8997,USD,customs-85177950-2025-breakdown-usd.csv
202508,纳米比亚,0,5,USD,customs-85177950-2025-breakdown-usd.csv
202508,缅甸,630,108417,USD,customs-85177950-2025-breakdown-usd.csv
202508,罗马尼亚,299,311272,USD,customs-85177950-2025-breakdown-usd.csv
202508,美国,28318,35524304,USD,customs-85177950-2025-breakdown-usd.csv
202508,老挝,161,10668,USD,customs-85177950-2025-breakdown-usd.csv
202508,肯尼亚,3960,72171,USD,customs-85177950-2025-breakdown-usd.csv
202508,芬兰,351,151302,USD,customs-85177950-2025-breakdown-usd.csv
202508,苏丹,4,5389,USD,customs-85177950-2025-breakdown-usd.csv
202508,英国,3402,3126987,USD,customs-85177950-2025-breakdown-usd.csv
202508,荷兰,8784,6486250,USD,customs-85177950-2025-breakdown-usd.csv
202508,莫桑比克,4249,23547,USD,customs-85177950-2025-breakdown-usd.csv
202508,菲律宾,614,494399,USD,customs-85177950-2025-breakdown-usd.csv
202508,萨尔瓦多,2,2969,USD,customs-85177950-2025-breakdown-usd.csv
202508,萨摩亚,0,106,USD,customs-85177950-2025-breakdown-usd.csv
202508,葡萄牙,642,685504,USD,customs-85177950-2025-breakdown-usd.csv
202508,蒙古,9,32840,USD,customs-85177950-2025-breakdown-usd.csv
202508,西班牙,216,224084,USD,customs-85177950-2025-breakdown-usd.csv
202508,赞比亚,254,18413,USD,customs-85177950-2025-breakdown-usd.csv
202508,赤道几内亚,0,10,USD,customs-85177950-2025-breakdown-usd.csv
202508,越南,5642,2231814,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿塞拜疆,95,74186,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿富汗,13,3262,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿尔及利亚,83,490446,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿尔巴尼亚,3,716,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿曼,56,39944,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿根廷,158,338332,USD,customs-85177950-2025-breakdown-usd.csv
202508,阿联酋,6199,1179904,USD,customs-85177950-2025-breakdown-usd.csv
202508,韩国,4317,3782763,USD,customs-85177950-2025-breakdown-usd.csv
202508,马尔代夫,746,8894,USD,customs-85177950-2025-breakdown-usd.csv
202508,马拉维,10,2829,USD,customs-85177950-2025-breakdown-usd.csv
202508,马提尼克,7,2027,USD,customs-85177950-2025-breakdown-usd.csv
202508,马来西亚,61603,145326738,USD,customs-85177950-2025-breakdown-usd.csv
202508,马耳他,0,261,USD,customs-85177950-2025-breakdown-usd.csv
202508,马达加斯加,52,22601,USD,customs-85177950-2025-breakdown-usd.csv
202508,马里,18,34677,USD,customs-85177950-2025-breakdown-usd.csv
202508,黎巴嫩,879,27992,USD,customs-85177950-2025-breakdown-usd.csv
202509,不丹,5,3266,USD,customs-85177950-2025-breakdown-usd.csv
202509,东帝汶,21,82176,USD,customs-85177950-2025-breakdown-usd.csv
202509,中国台湾,31100,41769357,USD,customs-85177950-2025-breakdown-usd.csv
202509,中国澳门,44,38711,USD,customs-85177950-2025-breakdown-usd.csv
202509,中国香港,12994,25110521,USD,customs-85177950-2025-breakdown-usd.csv
202509,丹麦,480,337264,USD,customs-85177950-2025-breakdown-usd.csv
202509,乌克兰,333,169878,USD,customs-85177950-2025-breakdown-usd.csv
202509,乌兹别克斯坦,126,51085,USD,customs-85177950-2025-breakdown-usd.csv
202509,乌干达,374,23261,USD,customs-85177950-2025-breakdown-usd.csv
202509,乌拉圭,52,59263,USD,customs-85177950-2025-breakdown-usd.csv
